Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
6/11/2010,12:55:00,1.868,0.312,238.240,7.800,0.000,1.000,18.000
6/11/2010,12:56:00,1.862,0.308,237.820,7.800,0.000,1.000,18.000
6/11/2010,12:57:00,1.828,0.258,237.980,7.600,0.000,1.000,18.000
6/11/2010,12:58:00,1.774,0.180,238.030,7.400,0.000,1.000,18.000
6/11/2010,12:59:00,1.788,0.184,238.970,7.400,0.000,2.000,18.000
6/11/2010,13:00:00,1.792,0.182,238.640,7.400,0.000,1.000,18.000
6/11/2010,13:01:00,1.784,0.182,238.210,7.400,0.000,1.000,18.000
6/11/2010,13:02:00,1.782,0.180,238.100,7.400,0.000,1.000,18.000
6/11/2010,13:03:00,1.766,0.178,237.530,7.400,0.000,1.000,18.000
6/11/2010,13:04:00,1.760,0.178,237.100,7.400,0.000,1.000,18.000
6/11/2010,13:05:00,1.766,0.178,237.410,7.400,0.000,1.000,18.000
6/11/2010,13:06:00,1.764,0.178,237.410,7.400,0.000,1.000,18.000
6/11/2010,13:07:00,1.756,0.176,236.740,7.400,0.000,2.000,17.000
6/11/2010,13:08:00,1.838,0.274,236.050,7.800,0.000,1.000,18.000
6/11/2010,13:09:00,1.832,0.276,236.890,7.800,0.000,1.000,18.000
6/11/2010,13:10:00,1.844,0.278,237.640,7.800,0.000,1.000,18.000
6/11/2010,13:11:00,1.824,0.272,236.260,7.800,0.000,1.000,18.000
6/11/2010,13:12:00,1.826,0.272,236.550,7.800,0.000,1.000,17.000
6/11/2010,13:13:00,1.892,0.344,236.250,8.000,0.000,1.000,18.000
6/11/2010,13:14:00,2.156,0.398,236.930,9.200,0.000,1.000,18.000
6/11/2010,13:15:00,2.226,0.404,238.160,9.400,0.000,1.000,18.000
6/11/2010,13:16:00,2.214,0.402,237.590,9.400,0.000,2.000,18.000
6/11/2010,13:17:00,2.206,0.400,237.320,9.400,0.000,1.000,18.000
6/11/2010,13:18:00,2.144,0.302,237.620,9.000,0.000,1.000,18.000
6/11/2010,13:19:00,2.134,0.300,237.160,9.000,0.000,1.000,17.000
6/11/2010,13:20:00,2.124,0.296,236.160,9.000,0.000,1.000,18.000
6/11/2010,13:21:00,1.634,0.260,237.640,7.400,0.000,1.000,12.000
6/11/2010,13:22:00,1.040,0.168,239.450,4.400,0.000,1.000,1.000
6/11/2010,13:23:00,1.042,0.172,240.190,4.400,0.000,1.000,0.000
6/11/2010,13:24:00,0.984,0.064,240.280,4.000,0.000,1.000,1.000
6/11/2010,13:25:00,1.868,0.048,238.740,8.200,0.000,0.000,1.000
6/11/2010,13:26:00,1.404,0.058,238.250,6.400,0.000,0.000,0.000
6/11/2010,13:27:00,1.086,0.064,238.720,5.200,0.000,0.000,1.000
6/11/2010,13:28:00,0.714,0.048,239.580,3.000,0.000,0.000,0.000
6/11/2010,13:29:00,0.996,0.000,239.910,4.200,0.000,0.000,1.000
6/11/2010,13:30:00,0.922,0.076,239.910,3.800,0.000,0.000,1.000
6/11/2010,13:31:00,0.918,0.096,240.460,3.800,0.000,0.000,0.000
6/11/2010,13:32:00,0.918,0.096,240.810,3.800,0.000,0.000,1.000
6/11/2010,13:33:00,0.992,0.000,240.700,4.200,0.000,0.000,1.000
6/11/2010,13:34:00,0.990,0.000,240.420,4.200,0.000,0.000,0.000
6/11/2010,13:35:00,0.980,0.000,240.960,4.000,0.000,0.000,1.000
6/11/2010,13:36:00,0.754,0.000,240.870,3.200,0.000,0.000,1.000
6/11/2010,13:37:00,0.542,0.000,240.780,2.400,0.000,0.000,0.000
6/11/2010,13:38:00,0.636,0.000,239.910,2.600,0.000,0.000,1.000
6/11/2010,13:39:00,0.616,0.000,240.160,2.600,0.000,0.000,1.000
6/11/2010,13:40:00,0.538,0.000,240.310,2.400,0.000,0.000,0.000
6/11/2010,13:41:00,0.528,0.000,240.130,2.200,0.000,0.000,1.000
6/11/2010,13:42:00,0.534,0.000,240.380,2.200,0.000,0.000,0.000
6/11/2010,13:43:00,0.562,0.000,240.390,2.400,0.000,0.000,1.000
6/11/2010,13:44:00,0.530,0.000,239.850,2.200,0.000,0.000,1.000
6/11/2010,13:45:00,0.574,0.000,239.020,2.600,0.000,0.000,0.000
6/11/2010,13:46:00,0.656,0.134,239.370,2.800,0.000,0.000,1.000
6/11/2010,13:47:00,0.646,0.138,240.310,2.800,0.000,0.000,1.000
6/11/2010,13:48:00,0.554,0.172,240.330,2.400,0.000,0.000,0.000
6/11/2010,13:49:00,0.552,0.176,239.640,2.400,0.000,0.000,1.000
6/11/2010,13:50:00,0.798,0.370,239.460,3.600,0.000,0.000,1.000
6/11/2010,13:51:00,0.788,0.332,237.470,3.600,0.000,0.000,0.000
6/11/2010,13:52:00,0.586,0.160,237.580,2.600,0.000,0.000,1.000
6/11/2010,13:53:00,0.478,0.148,238.070,2.200,0.000,0.000,0.000
6/11/2010,13:54:00,0.436,0.072,238.390,2.000,0.000,0.000,1.000
6/11/2010,13:55:00,0.464,0.056,237.360,2.000,0.000,0.000,1.000
6/11/2010,13:56:00,0.482,0.048,237.030,2.000,0.000,0.000,0.000
6/11/2010,13:57:00,0.488,0.000,235.520,2.200,0.000,0.000,1.000
6/11/2010,13:58:00,0.476,0.000,235.720,2.000,0.000,0.000,1.000
6/11/2010,13:59:00,0.486,0.000,235.840,2.200,0.000,0.000,0.000
6/11/2010,14:00:00,0.472,0.000,234.870,2.000,0.000,0.000,1.000
6/11/2010,14:01:00,0.468,0.000,233.450,2.000,0.000,0.000,0.000
6/11/2010,14:02:00,0.452,0.000,233.760,2.000,0.000,0.000,1.000
6/11/2010,14:03:00,0.378,0.082,233.850,1.600,0.000,0.000,1.000
6/11/2010,14:04:00,0.396,0.082,233.790,1.800,0.000,0.000,0.000
6/11/2010,14:05:00,0.346,0.082,232.970,1.400,0.000,0.000,1.000
6/11/2010,14:06:00,0.368,0.080,233.520,1.800,0.000,0.000,0.000
6/11/2010,14:07:00,0.360,0.080,234.710,1.600,0.000,0.000,1.000
6/11/2010,14:08:00,0.360,0.080,234.360,1.600,0.000,0.000,1.000
6/11/2010,14:09:00,0.380,0.080,233.900,1.800,0.000,0.000,0.000
6/11/2010,14:10:00,0.350,0.078,235.270,1.400,0.000,0.000,1.000
6/11/2010,14:11:00,0.434,0.052,235.820,2.200,0.000,0.000,1.000
6/11/2010,14:12:00,0.962,0.192,234.630,4.200,0.000,0.000,9.000
6/11/2010,14:13:00,1.042,0.254,235.070,4.600,0.000,0.000,11.000
6/11/2010,14:14:00,1.046,0.246,233.800,4.600,0.000,0.000,10.000
6/11/2010,14:15:00,1.078,0.248,234.330,4.800,0.000,0.000,12.000
6/11/2010,14:16:00,1.072,0.250,234.380,4.600,0.000,0.000,11.000
6/11/2010,14:17:00,1.084,0.248,234.340,4.800,0.000,0.000,11.000
6/11/2010,14:18:00,1.158,0.328,234.500,5.200,0.000,0.000,11.000
6/11/2010,14:19:00,1.180,0.382,235.250,5.200,0.000,0.000,12.000
6/11/2010,14:20:00,1.172,0.380,235.340,5.200,0.000,0.000,11.000
6/11/2010,14:21:00,1.178,0.376,234.970,5.200,0.000,0.000,11.000
6/11/2010,14:22:00,1.174,0.378,235.070,5.200,0.000,0.000,12.000
6/11/2010,14:23:00,0.668,0.192,235.520,3.200,0.000,0.000,3.000
6/11/2010,14:24:00,0.670,0.142,235.610,3.000,0.000,0.000,1.000
6/11/2010,14:25:00,0.576,0.146,236.390,2.600,0.000,0.000,1.000
6/11/2010,14:26:00,0.476,0.150,236.900,2.200,0.000,0.000,0.000
6/11/2010,14:27:00,0.440,0.106,237.990,2.000,0.000,0.000,1.000
6/11/2010,14:28:00,0.410,0.056,238.190,1.800,0.000,0.000,0.000
6/11/2010,14:29:00,0.406,0.052,237.250,1.800,0.000,0.000,1.000
6/11/2010,14:30:00,0.412,0.052,237.040,1.800,0.000,0.000,1.000
6/11/2010,14:31:00,0.406,0.050,236.770,1.800,0.000,0.000,0.000
6/11/2010,14:32:00,0.400,0.048,236.450,1.800,0.000,0.000,1.000
6/11/2010,14:33:00,0.402,0.048,236.290,1.800,0.000,0.000,1.000
6/11/2010,14:34:00,0.404,0.050,236.680,1.800,0.000,0.000,0.000
6/11/2010,14:35:00,0.318,0.068,237.970,1.400,0.000,0.000,1.000
6/11/2010,14:36:00,0.312,0.074,237.710,1.400,0.000,0.000,0.000
6/11/2010,14:37:00,0.312,0.074,237.250,1.400,0.000,0.000,1.000
6/11/2010,14:38:00,0.310,0.074,237.060,1.400,0.000,0.000,1.000
6/11/2010,14:39:00,0.324,0.074,237.520,1.600,0.000,0.000,0.000
6/11/2010,14:40:00,0.312,0.072,238.850,1.400,0.000,0.000,1.000
6/11/2010,14:41:00,0.312,0.072,239.230,1.400,0.000,0.000,0.000
6/11/2010,14:42:00,0.314,0.072,238.990,1.400,0.000,0.000,1.000
6/11/2010,14:43:00,0.314,0.074,237.970,1.400,0.000,0.000,1.000
6/11/2010,14:44:00,0.314,0.072,238.230,1.400,0.000,0.000,0.000
6/11/2010,14:45:00,0.338,0.074,239.300,1.600,0.000,0.000,1.000
6/11/2010,14:46:00,0.424,0.000,239.290,2.000,0.000,0.000,1.000
6/11/2010,14:47:00,0.422,0.000,239.300,1.800,0.000,0.000,0.000
6/11/2010,14:48:00,0.426,0.000,239.280,1.800,0.000,0.000,1.000
6/11/2010,14:49:00,0.434,0.000,239.330,2.000,0.000,0.000,1.000
6/11/2010,14:50:00,0.476,0.074,238.410,2.200,0.000,0.000,0.000
6/11/2010,14:51:00,0.538,0.148,238.160,2.400,0.000,0.000,1.000
6/11/2010,14:52:00,0.522,0.146,237.660,2.400,0.000,0.000,0.000
6/11/2010,14:53:00,0.516,0.144,237.090,2.400,0.000,0.000,1.000
6/11/2010,14:54:00,0.524,0.146,237.250,2.400,0.000,0.000,1.000
6/11/2010,14:55:00,0.514,0.148,237.610,2.200,0.000,0.000,0.000
6/11/2010,14:56:00,0.512,0.148,237.800,2.200,0.000,0.000,1.000
6/11/2010,14:57:00,0.520,0.148,237.540,2.400,0.000,0.000,1.000
6/11/2010,14:58:00,0.508,0.144,236.980,2.200,0.000,0.000,0.000
6/11/2010,14:59:00,0.504,0.122,237.070,2.400,0.000,0.000,1.000
6/11/2010,15:00:00,0.462,0.000,236.870,2.000,0.000,0.000,0.000
6/11/2010,15:01:00,0.896,0.000,236.310,3.800,0.000,0.000,1.000
6/11/2010,15:02:00,0.904,0.000,236.200,3.800,0.000,0.000,1.000
6/11/2010,15:03:00,0.900,0.000,236.890,3.800,0.000,0.000,0.000
6/11/2010,15:04:00,1.232,0.000,237.570,5.200,0.000,0.000,1.000
6/11/2010,15:05:00,1.362,0.186,237.370,5.800,0.000,0.000,1.000
6/11/2010,15:06:00,1.348,0.194,236.310,5.800,0.000,0.000,0.000
6/11/2010,15:07:00,1.270,0.074,236.160,5.400,0.000,0.000,1.000
6/11/2010,15:08:00,1.282,0.072,235.860,5.400,0.000,0.000,0.000
6/11/2010,15:09:00,1.272,0.072,235.740,5.400,0.000,0.000,1.000
6/11/2010,15:10:00,1.272,0.072,235.790,5.400,0.000,0.000,1.000
6/11/2010,15:11:00,1.172,0.076,235.930,5.000,0.000,0.000,0.000
6/11/2010,15:12:00,1.064,0.078,235.760,4.600,0.000,0.000,1.000
6/11/2010,15:13:00,0.984,0.080,235.840,4.200,0.000,0.000,1.000
6/11/2010,15:14:00,1.132,0.078,235.950,4.800,0.000,0.000,0.000
6/11/2010,15:15:00,1.126,0.082,236.450,4.800,0.000,0.000,1.000
6/11/2010,15:16:00,1.996,0.074,235.310,8.600,0.000,0.000,13.000
6/11/2010,15:17:00,2.286,0.058,234.780,9.800,0.000,0.000,18.000
6/11/2010,15:18:00,2.250,0.056,234.800,9.600,0.000,0.000,18.000
6/11/2010,15:19:00,2.302,0.100,234.570,9.800,0.000,0.000,18.000
6/11/2010,15:20:00,2.326,0.158,235.060,10.000,0.000,0.000,18.000
6/11/2010,15:21:00,2.300,0.154,234.790,9.800,0.000,0.000,18.000
6/11/2010,15:22:00,2.378,0.196,235.350,10.200,0.000,0.000,17.000
6/11/2010,15:23:00,2.404,0.286,235.680,10.200,0.000,0.000,18.000
6/11/2010,15:24:00,2.412,0.282,235.190,10.400,0.000,0.000,18.000
6/11/2010,15:25:00,2.386,0.276,234.340,10.200,0.000,0.000,17.000
6/11/2010,15:26:00,2.394,0.276,234.260,10.200,0.000,0.000,18.000
6/11/2010,15:27:00,2.398,0.278,234.580,10.200,0.000,0.000,17.000
6/11/2010,15:28:00,2.374,0.276,234.500,10.200,0.000,0.000,18.000
6/11/2010,15:29:00,2.396,0.276,234.490,10.200,0.000,0.000,17.000
6/11/2010,15:30:00,2.370,0.272,233.860,10.200,0.000,0.000,17.000
6/11/2010,15:31:00,2.368,0.270,233.270,10.200,0.000,0.000,18.000
6/11/2010,15:32:00,2.312,0.204,233.500,10.000,0.000,0.000,17.000
6/11/2010,15:33:00,2.286,0.180,233.350,9.800,0.000,0.000,17.000
6/11/2010,15:34:00,2.290,0.184,233.850,9.800,0.000,0.000,18.000
6/11/2010,15:35:00,2.294,0.188,234.510,9.800,0.000,0.000,17.000
6/11/2010,15:36:00,2.296,0.188,234.660,9.800,0.000,0.000,18.000
6/11/2010,15:37:00,2.284,0.188,234.410,9.800,0.000,0.000,17.000
6/11/2010,15:38:00,2.292,0.192,235.000,9.800,0.000,0.000,18.000
6/11/2010,15:39:00,2.208,0.084,234.810,9.400,0.000,0.000,17.000
6/11/2010,15:40:00,2.210,0.074,235.570,9.400,0.000,0.000,18.000
6/11/2010,15:41:00,2.192,0.074,235.490,9.200,0.000,0.000,17.000
6/11/2010,15:42:00,2.194,0.076,235.670,9.200,0.000,0.000,18.000
6/11/2010,15:43:00,2.192,0.068,234.090,9.400,0.000,0.000,18.000
6/11/2010,15:44:00,2.296,0.064,233.840,9.800,0.000,0.000,17.000
6/11/2010,15:45:00,2.508,0.060,233.540,10.800,0.000,0.000,17.000
6/11/2010,15:46:00,2.514,0.062,233.730,10.800,0.000,0.000,18.000
6/11/2010,15:47:00,2.500,0.064,234.220,10.600,0.000,0.000,17.000
6/11/2010,15:48:00,2.528,0.062,234.220,10.800,0.000,0.000,17.000
6/11/2010,15:49:00,2.460,0.070,234.630,10.400,0.000,0.000,18.000
6/11/2010,15:50:00,2.170,0.072,234.270,9.400,0.000,0.000,14.000
6/11/2010,15:51:00,1.448,0.086,235.690,6.200,0.000,0.000,1.000
6/11/2010,15:52:00,1.502,0.140,235.270,6.400,0.000,0.000,0.000
6/11/2010,15:53:00,1.510,0.172,233.400,6.600,0.000,0.000,1.000
6/11/2010,15:54:00,1.514,0.176,233.490,6.600,0.000,0.000,0.000
6/11/2010,15:55:00,1.626,0.302,234.680,7.000,0.000,0.000,1.000
6/11/2010,15:56:00,1.622,0.302,234.570,7.000,0.000,0.000,1.000
6/11/2010,15:57:00,1.610,0.302,234.570,7.000,0.000,0.000,0.000
6/11/2010,15:58:00,1.594,0.308,235.190,6.800,0.000,0.000,1.000
6/11/2010,15:59:00,1.624,0.302,234.740,7.000,0.000,0.000,0.000
6/11/2010,16:00:00,1.586,0.296,233.690,6.800,0.000,0.000,1.000
6/11/2010,16:01:00,1.622,0.302,234.590,7.000,0.000,0.000,1.000
6/11/2010,16:02:00,1.578,0.306,234.890,6.800,0.000,0.000,0.000
6/11/2010,16:03:00,1.584,0.306,234.620,6.800,0.000,0.000,1.000
6/11/2010,16:04:00,1.586,0.292,235.360,6.800,0.000,0.000,1.000
6/11/2010,16:05:00,1.526,0.216,235.860,6.600,0.000,0.000,0.000
6/11/2010,16:06:00,1.536,0.216,236.050,6.600,0.000,0.000,1.000
6/11/2010,16:07:00,1.534,0.216,235.850,6.600,0.000,0.000,0.000
6/11/2010,16:08:00,1.526,0.216,235.920,6.600,0.000,0.000,1.000
6/11/2010,16:09:00,1.526,0.212,235.380,6.600,0.000,0.000,1.000
6/11/2010,16:10:00,1.506,0.206,234.200,6.400,0.000,0.000,0.000
6/11/2010,16:11:00,1.470,0.150,234.630,6.200,0.000,0.000,1.000
6/11/2010,16:12:00,1.430,0.088,235.690,6.000,0.000,0.000,0.000
6/11/2010,16:13:00,1.486,0.090,236.570,6.200,0.000,0.000,1.000
6/11/2010,16:14:00,3.408,0.072,234.730,15.600,0.000,0.000,1.000
6/11/2010,16:15:00,4.380,0.062,234.020,18.600,0.000,0.000,0.000
6/11/2010,16:16:00,4.368,0.060,233.450,18.600,0.000,0.000,1.000
6/11/2010,16:17:00,4.320,0.056,232.370,18.600,0.000,0.000,0.000
6/11/2010,16:18:00,2.858,0.068,233.010,13.400,0.000,0.000,1.000
6/11/2010,16:19:00,1.708,0.082,234.960,7.200,0.000,0.000,1.000
6/11/2010,16:20:00,1.688,0.080,234.560,7.200,0.000,0.000,0.000
6/11/2010,16:21:00,1.696,0.080,234.550,7.200,0.000,0.000,1.000
6/11/2010,16:22:00,1.686,0.080,234.590,7.200,0.000,0.000,1.000
6/11/2010,16:23:00,1.680,0.078,234.130,7.200,0.000,0.000,0.000
6/11/2010,16:24:00,1.694,0.080,234.720,7.200,0.000,0.000,1.000
6/11/2010,16:25:00,1.724,0.104,235.790,7.400,0.000,0.000,0.000
6/11/2010,16:26:00,1.766,0.182,235.490,7.600,0.000,0.000,1.000
6/11/2010,16:27:00,1.844,0.256,235.710,7.800,0.000,0.000,1.000
6/11/2010,16:28:00,1.880,0.312,235.980,8.000,0.000,0.000,0.000
6/11/2010,16:29:00,1.958,0.408,235.620,8.400,0.000,0.000,1.000
6/11/2010,16:30:00,1.456,0.434,235.990,6.400,0.000,1.000,0.000
6/11/2010,16:31:00,1.588,0.428,235.710,7.000,0.000,1.000,1.000
6/11/2010,16:32:00,1.590,0.424,235.150,7.000,0.000,1.000,1.000
6/11/2010,16:33:00,1.484,0.422,234.430,6.600,0.000,2.000,0.000
6/11/2010,16:34:00,1.184,0.434,235.760,5.400,0.000,1.000,1.000
6/11/2010,16:35:00,1.162,0.444,236.840,5.200,0.000,1.000,1.000
6/11/2010,16:36:00,1.596,0.432,236.130,7.000,0.000,2.000,0.000
6/11/2010,16:37:00,1.558,0.402,236.090,6.800,0.000,1.000,1.000
6/11/2010,16:38:00,1.482,0.244,236.730,6.400,0.000,2.000,0.000
6/11/2010,16:39:00,1.424,0.158,236.590,6.000,0.000,1.000,1.000
6/11/2010,16:40:00,1.410,0.154,235.370,6.000,0.000,1.000,1.000
6/11/2010,16:41:00,1.450,0.170,237.100,6.200,0.000,2.000,0.000
6/11/2010,16:42:00,1.460,0.166,236.660,6.200,0.000,1.000,1.000
6/11/2010,16:43:00,1.450,0.164,235.710,6.200,0.000,1.000,0.000
6/11/2010,16:44:00,1.368,0.000,236.580,5.800,0.000,2.000,1.000
6/11/2010,16:45:00,1.362,0.000,236.680,5.800,0.000,1.000,1.000
6/11/2010,16:46:00,1.388,0.000,236.680,5.800,0.000,1.000,0.000
6/11/2010,16:47:00,1.380,0.000,236.810,5.800,0.000,2.000,1.000
6/11/2010,16:48:00,1.386,0.000,237.980,5.800,0.000,1.000,1.000
6/11/2010,16:49:00,1.394,0.000,237.600,5.800,0.000,1.000,0.000
6/11/2010,16:50:00,1.382,0.000,237.850,5.800,0.000,2.000,1.000
6/11/2010,16:51:00,1.376,0.000,237.650,5.800,0.000,1.000,0.000
6/11/2010,16:52:00,1.384,0.000,237.370,5.800,0.000,1.000,1.000
6/11/2010,16:53:00,1.376,0.000,237.310,5.800,0.000,1.000,1.000
6/11/2010,16:54:00,1.374,0.000,237.140,5.800,0.000,2.000,0.000
6/11/2010,16:55:00,1.370,0.000,236.670,5.800,0.000,1.000,1.000
6/11/2010,16:56:00,1.376,0.000,236.370,5.800,0.000,1.000,1.000
6/11/2010,16:57:00,1.356,0.000,235.230,5.800,0.000,1.000,0.000
6/11/2010,16:58:00,1.360,0.000,235.880,5.800,0.000,1.000,1.000
6/11/2010,16:59:00,1.450,0.112,235.880,6.200,0.000,2.000,0.000
6/11/2010,17:00:00,1.554,0.256,236.080,6.600,0.000,1.000,1.000
6/11/2010,17:01:00,1.544,0.254,236.300,6.600,0.000,1.000,1.000
6/11/2010,17:02:00,1.552,0.256,236.580,6.600,0.000,1.000,0.000
6/11/2010,17:03:00,1.538,0.258,236.950,6.600,0.000,1.000,1.000
6/11/2010,17:04:00,1.548,0.256,236.730,6.600,0.000,2.000,1.000
6/11/2010,17:05:00,1.532,0.254,236.490,6.600,0.000,1.000,0.000
6/11/2010,17:06:00,1.532,0.252,236.070,6.600,0.000,1.000,1.000
6/11/2010,17:07:00,1.540,0.252,235.950,6.600,0.000,1.000,0.000
6/11/2010,17:08:00,1.516,0.246,234.890,6.400,0.000,1.000,1.000
6/11/2010,17:09:00,1.514,0.248,235.010,6.400,0.000,1.000,1.000
6/11/2010,17:10:00,1.490,0.186,236.140,6.400,0.000,1.000,0.000
6/11/2010,17:11:00,1.444,0.150,234.940,6.200,0.000,2.000,1.000
6/11/2010,17:12:00,1.448,0.148,234.650,6.200,0.000,1.000,0.000
6/11/2010,17:13:00,1.432,0.146,234.010,6.200,0.000,1.000,1.000
6/11/2010,17:14:00,1.434,0.144,233.390,6.200,0.000,1.000,1.000
6/11/2010,17:15:00,1.432,0.144,233.320,6.200,0.000,1.000,0.000
6/11/2010,17:16:00,1.358,0.052,233.130,5.800,0.000,1.000,1.000
6/11/2010,17:17:00,1.342,0.000,233.310,5.800,0.000,1.000,0.000
6/11/2010,17:18:00,1.330,0.000,232.190,5.800,0.000,2.000,1.000
6/11/2010,17:19:00,1.338,0.000,232.140,5.800,0.000,1.000,1.000
6/11/2010,17:20:00,1.340,0.000,232.610,5.800,0.000,1.000,0.000
6/11/2010,17:21:00,1.334,0.000,233.230,5.600,0.000,1.000,1.000
6/11/2010,17:22:00,1.332,0.000,233.010,5.600,0.000,1.000,0.000
6/11/2010,17:23:00,1.334,0.000,233.130,5.600,0.000,1.000,1.000
6/11/2010,17:24:00,1.348,0.000,233.350,5.800,0.000,1.000,1.000
6/11/2010,17:25:00,1.350,0.000,233.510,5.800,0.000,1.000,0.000
6/11/2010,17:26:00,1.326,0.000,233.270,5.600,0.000,2.000,1.000
6/11/2010,17:27:00,1.358,0.000,233.660,5.800,0.000,1.000,1.000
6/11/2010,17:28:00,1.328,0.000,234.090,5.600,0.000,1.000,0.000
6/11/2010,17:29:00,1.360,0.000,234.000,5.800,0.000,1.000,1.000
6/11/2010,17:30:00,1.330,0.000,233.740,5.600,0.000,1.000,0.000
6/11/2010,17:31:00,1.342,0.000,233.980,5.800,0.000,1.000,1.000
6/11/2010,17:32:00,1.480,0.142,233.980,6.400,0.000,1.000,1.000
6/11/2010,17:33:00,1.520,0.238,232.890,6.600,0.000,2.000,0.000
6/11/2010,17:34:00,1.506,0.234,232.130,6.600,0.000,1.000,1.000
6/11/2010,17:35:00,1.520,0.238,233.280,6.600,0.000,1.000,0.000
6/11/2010,17:36:00,1.510,0.238,232.920,6.600,0.000,1.000,1.000
6/11/2010,17:37:00,1.504,0.236,232.580,6.600,0.000,1.000,1.000
6/11/2010,17:38:00,1.506,0.240,233.280,6.600,0.000,1.000,0.000
6/11/2010,17:39:00,1.502,0.238,233.130,6.400,0.000,1.000,1.000
6/11/2010,17:40:00,1.510,0.240,233.530,6.600,0.000,1.000,0.000
6/11/2010,17:41:00,1.582,0.232,232.450,6.800,0.000,2.000,1.000
6/11/2010,17:42:00,1.566,0.230,231.600,6.800,0.000,1.000,1.000
6/11/2010,17:43:00,1.510,0.154,231.870,6.600,0.000,1.000,0.000
6/11/2010,17:44:00,1.514,0.142,232.650,6.600,0.000,1.000,1.000
6/11/2010,17:45:00,1.502,0.142,232.760,6.400,0.000,1.000,0.000
6/11/2010,17:46:00,2.004,0.354,232.650,8.800,0.000,1.000,9.000
6/11/2010,17:47:00,2.088,0.380,233.750,9.000,0.000,1.000,10.000
6/11/2010,17:48:00,2.052,0.300,233.340,8.800,0.000,1.000,10.000
6/11/2010,17:49:00,2.032,0.248,232.600,8.800,0.000,1.000,11.000
6/11/2010,17:50:00,2.050,0.248,232.700,8.800,0.000,2.000,11.000
6/11/2010,17:51:00,2.060,0.250,233.000,8.800,0.000,1.000,12.000
6/11/2010,17:52:00,2.040,0.246,232.480,8.800,0.000,1.000,11.000
6/11/2010,17:53:00,2.368,0.348,232.090,10.400,0.000,1.000,11.000
6/11/2010,17:54:00,2.112,0.246,232.030,9.200,0.000,1.000,11.000
6/11/2010,17:55:00,1.794,0.244,232.440,7.800,0.000,1.000,12.000
6/11/2010,17:56:00,1.778,0.248,233.110,7.600,0.000,1.000,11.000
6/11/2010,17:57:00,1.452,0.134,234.170,6.400,0.000,1.000,6.000
6/11/2010,17:58:00,1.158,0.000,234.150,5.000,0.000,1.000,1.000
6/11/2010,17:59:00,1.150,0.000,234.450,4.800,0.000,2.000,1.000
6/11/2010,18:00:00,1.154,0.000,234.950,4.800,0.000,1.000,0.000
6/11/2010,18:01:00,1.168,0.000,235.560,5.000,0.000,1.000,1.000
6/11/2010,18:02:00,1.152,0.000,234.980,4.800,0.000,1.000,0.000
6/11/2010,18:03:00,1.158,0.000,234.680,5.000,0.000,1.000,1.000
6/11/2010,18:04:00,1.194,0.074,234.630,5.000,0.000,1.000,1.000
6/11/2010,18:05:00,1.288,0.180,234.970,5.600,0.000,1.000,0.000
6/11/2010,18:06:00,1.342,0.258,235.730,5.800,0.000,1.000,1.000
6/11/2010,18:07:00,1.328,0.256,235.350,5.800,0.000,1.000,0.000
6/11/2010,18:08:00,1.332,0.256,235.530,5.800,0.000,2.000,1.000
6/11/2010,18:09:00,1.350,0.254,235.260,5.800,0.000,1.000,1.000
6/11/2010,18:10:00,1.314,0.252,235.020,5.600,0.000,1.000,0.000
6/11/2010,18:11:00,1.324,0.252,235.220,5.600,0.000,1.000,1.000
6/11/2010,18:12:00,1.346,0.256,235.790,5.800,0.000,1.000,0.000
6/11/2010,18:13:00,1.314,0.262,236.510,5.600,0.000,1.000,1.000
6/11/2010,18:14:00,1.342,0.262,237.240,5.800,0.000,1.000,1.000
6/11/2010,18:15:00,1.328,0.258,236.540,5.600,0.000,1.000,0.000
6/11/2010,18:16:00,1.260,0.172,236.100,5.400,0.000,2.000,1.000
6/11/2010,18:17:00,1.258,0.160,235.780,5.400,0.000,1.000,1.000
6/11/2010,18:18:00,1.256,0.160,235.750,5.400,0.000,1.000,0.000
6/11/2010,18:19:00,1.230,0.156,235.170,5.200,0.000,1.000,1.000
6/11/2010,18:20:00,1.196,0.068,234.950,5.200,0.000,1.000,0.000
6/11/2010,18:21:00,1.148,0.000,235.210,4.800,0.000,1.000,1.000
6/11/2010,18:22:00,1.168,0.000,235.130,5.000,0.000,1.000,1.000
6/11/2010,18:23:00,1.170,0.000,235.100,5.000,0.000,1.000,0.000
6/11/2010,18:24:00,1.174,0.000,235.240,5.000,0.000,1.000,1.000
6/11/2010,18:25:00,1.172,0.000,234.940,5.000,0.000,2.000,0.000
6/11/2010,18:26:00,1.180,0.000,235.720,5.000,0.000,1.000,1.000
6/11/2010,18:27:00,1.168,0.000,236.680,5.000,0.000,1.000,1.000
6/11/2010,18:28:00,1.164,0.000,235.550,5.000,0.000,1.000,0.000
6/11/2010,18:29:00,1.150,0.000,234.620,4.800,0.000,1.000,1.000
6/11/2010,18:30:00,1.152,0.000,234.970,4.800,0.000,1.000,1.000
6/11/2010,18:31:00,1.152,0.000,235.060,4.800,0.000,1.000,0.000
6/11/2010,18:32:00,1.150,0.000,234.050,4.800,0.000,1.000,1.000
6/11/2010,18:33:00,1.114,0.000,234.450,4.800,0.000,1.000,0.000
